cash_request_id_main,user_id,cohort,cash_request_amount,cash_request_status,cash_request_id,type,fee_status,fee_amount,charge_moment
19080,39560,202010,50,money_back,19080,instant_payment,accepted,5,after
22419,82521,202010,100,money_back,22419,postpone,cancelled,5,before
22419,82521,202010,100,money_back,22419,instant_payment,accepted,5,after
21546,2779,202010,100,money_back,21546,instant_payment,accepted,5,after
26481,64079,202010,100,money_back,0,0,,,
20354,18707,202010,50,money_back,20354,instant_payment,accepted,5,after
21836,20149,202010,100,money_back,21836,instant_payment,accepted,5,after
21903,78058,202010,100,money_back,21903,instant_payment,accepted,5,after
19377,11467,202010,100,money_back,19377,postpone,accepted,5,before
19377,11467,202010,100,money_back,19377,instant_payment,accepted,5,after
22612,42445,202010,50,money_back,22612,instant_payment,accepted,5,after
24282,91038,202010,50,money_back,24282,instant_payment,accepted,5,after
22166,44207,202010,50,money_back,22166,instant_payment,accepted,5,after
26138,98860,202010,100,money_back,26138,instant_payment,accepted,5,after
25837,68306,202010,25,money_back,25837,instant_payment,accepted,5,after
25906,96840,202010,25,money_back,25906,instant_payment,accepted,5,after
26162,98875,202010,25,money_back,0,0,,,
23282,52430,202010,100,money_back,23282,instant_payment,accepted,5,after
18302,19471,202009,50,money_back,18302,instant_payment,accepted,5,after
23357,84362,202010,100,money_back,23357,instant_payment,accepted,5,after
21096,10810,202010,100,money_back,21096,instant_payment,accepted,5,after
21096,10810,202010,100,money_back,21096,postpone,cancelled,5,before
26346,99998,202010,100,money_back,26346,instant_payment,accepted,5,after
22696,55299,202010,50,money_back,22696,instant_payment,accepted,5,after
21826,74908,202010,50,money_back,21826,instant_payment,rejected,5,after
26823,81994,202010,100,money_back,26823,instant_payment,accepted,5,after
19397,60149,202010,100,money_back,19397,postpone,cancelled,5,before
19397,60149,202010,100,money_back,19397,instant_payment,accepted,5,after
22224,76310,202010,50,money_back,22224,instant_payment,accepted,5,after
23901,89219,202010,50,money_back,23901,postpone,cancelled,5,before
23901,89219,202010,50,money_back,23901,instant_payment,accepted,5,after
22258,73210,202010,50,money_back,22258,instant_payment,accepted,5,after
22243,38021,202010,50,money_back,22243,instant_payment,accepted,5,after
23590,80830,202010,25,money_back,23590,instant_payment,accepted,5,after
22247,1136,202010,100,money_back,22247,instant_payment,accepted,5,after
24574,88246,202010,25,money_back,24574,instant_payment,accepted,5,after
24524,500,202010,100,money_back,24524,postpone,accepted,5,before
24524,500,202010,100,money_back,24524,instant_payment,accepted,5,after
22232,80320,202010,50,money_back,22232,instant_payment,accepted,5,after
24652,91706,202010,100,money_back,24652,postpone,accepted,5,before
24652,91706,202010,100,money_back,24652,instant_payment,accepted,5,after
16514,38729,202009,50,money_back,16514,postpone,accepted,5,before
16514,38729,202009,50,money_back,16514,instant_payment,accepted,5,after
3360,2274,202006,60,money_back,3360,incident,accepted,5,after
3360,2274,202006,60,money_back,3360,postpone,cancelled,5,after
3360,2274,202006,60,money_back,3360,incident,cancelled,5,after
22260,74232,202010,100,money_back,22260,instant_payment,accepted,5,after
22256,50583,202010,100,money_back,22256,postpone,cancelled,5,before
22256,50583,202010,100,money_back,22256,instant_payment,accepted,5,after
22222,81007,202010,100,money_back,22222,postpone,accepted,5,before
22222,81007,202010,100,money_back,22222,instant_payment,accepted,5,after
22253,39386,202010,50,money_back,22253,instant_payment,accepted,5,after
22226,81031,202010,100,money_back,22226,instant_payment,accepted,5,after
22245,54051,202010,50,money_back,22245,instant_payment,accepted,5,after
24307,91730,202010,50,money_back,24307,instant_payment,accepted,5,after
25518,96457,202010,25,money_back,0,0,,,
24356,16637,202010,50,money_back,0,0,,,
22282,69686,202010,50,money_back,22282,instant_payment,accepted,5,after
14625,10967,202009,100,money_back,14625,postpone,accepted,5,before
14625,10967,202009,100,money_back,14625,postpone,cancelled,5,before
14625,10967,202009,100,money_back,14625,instant_payment,accepted,5,after
14625,10967,202009,100,money_back,14625,postpone,cancelled,5,after
17091,45473,202009,50,money_back,17091,incident,accepted,5,after
17091,45473,202009,50,money_back,17091,instant_payment,accepted,5,after
22349,65751,202010,100,money_back,22349,instant_payment,accepted,5,after
20330,65908,202010,50,money_back,20330,instant_payment,accepted,5,after
21889,8582,202010,50,money_back,21889,instant_payment,accepted,5,after
22318,75619,202010,100,money_back,22318,instant_payment,accepted,5,after
22310,60543,202010,100,money_back,22310,postpone,accepted,5,before
22310,60543,202010,100,money_back,22310,instant_payment,accepted,5,after
23592,39154,202010,45,money_back,23592,instant_payment,accepted,5,after
22331,35175,202010,100,money_back,22331,instant_payment,accepted,5,after
22331,35175,202010,100,money_back,22331,postpone,accepted,5,before
22339,82023,202010,100,money_back,22339,instant_payment,accepted,5,after
22339,82023,202010,100,money_back,22339,postpone,cancelled,5,before
23902,68256,202010,100,money_back,23902,instant_payment,accepted,5,after
22330,73697,202010,50,money_back,22330,instant_payment,accepted,5,after
22323,32039,202010,50,money_back,22323,instant_payment,accepted,5,after
22338,76064,202010,50,money_back,22338,instant_payment,accepted,5,after
22322,23223,202010,50,money_back,22322,instant_payment,accepted,5,after
22336,72429,202010,100,money_back,22336,instant_payment,accepted,5,after
22321,79949,202010,50,money_back,22321,instant_payment,accepted,5,after
22351,81261,202010,100,money_back,22351,instant_payment,accepted,5,after
22316,73962,202010,100,money_back,22316,instant_payment,accepted,5,after
26372,4613,202010,25,money_back,26372,instant_payment,accepted,5,after
24653,27006,202010,100,money_back,24653,instant_payment,accepted,5,after
22333,12053,202010,100,money_back,22333,instant_payment,accepted,5,after
22333,12053,202010,100,money_back,22333,postpone,accepted,5,before
19555,19913,202010,100,money_back,19555,instant_payment,accepted,5,after
22324,81875,202010,100,money_back,22324,instant_payment,accepted,5,after
23298,79834,202010,50,money_back,23298,instant_payment,accepted,5,after
22315,50597,202010,50,money_back,22315,instant_payment,accepted,5,after
22353,67127,202010,70,money_back,22353,instant_payment,accepted,5,after
22353,67127,202010,70,money_back,22353,postpone,accepted,5,before
22370,80716,202010,50,money_back,22370,instant_payment,accepted,5,after
22395,36115,202010,50,money_back,22395,instant_payment,accepted,5,after
22359,82125,202010,100,money_back,22359,instant_payment,accepted,5,after
22380,72730,202010,50,money_back,22380,instant_payment,accepted,5,after
22380,72730,202010,50,money_back,22380,postpone,accepted,5,before
24575,92179,202010,100,money_back,24575,instant_payment,accepted,5,after
22367,75604,202010,100,money_back,22367,instant_payment,accepted,5,after
22927,83259,202010,100,money_back,22927,instant_payment,accepted,5,after
22389,81506,202010,100,money_back,22389,instant_payment,accepted,5,after
22379,31261,202010,100,money_back,22379,instant_payment,accepted,5,after
22379,31261,202010,100,money_back,22379,postpone,accepted,5,before
22362,81208,202010,50,money_back,22362,instant_payment,accepted,5,after
22368,81569,202010,100,money_back,22368,instant_payment,accepted,5,after
22361,74621,202010,100,money_back,22361,postpone,cancelled,5,before
22361,74621,202010,100,money_back,22361,instant_payment,accepted,5,after
24164,33918,202010,100,money_back,24164,instant_payment,accepted,5,after
22371,78905,202010,100,money_back,22371,instant_payment,accepted,5,after
22392,82327,202010,100,money_back,22392,instant_payment,accepted,5,after
23207,76720,202010,100,money_back,23207,instant_payment,accepted,5,after
22387,20287,202010,100,money_back,22387,instant_payment,accepted,5,after
24350,91983,202010,60,money_back,24350,instant_payment,accepted,5,after
24350,91983,202010,60,money_back,24350,postpone,cancelled,5,before
22381,82184,202010,100,money_back,22381,instant_payment,accepted,5,after
22364,78710,202010,100,money_back,22364,instant_payment,accepted,5,after
22364,78710,202010,100,money_back,22364,postpone,cancelled,5,before
22366,79215,202010,100,money_back,22366,instant_payment,accepted,5,after
22354,81373,202010,50,money_back,22354,instant_payment,accepted,5,after
22354,81373,202010,50,money_back,22354,postpone,cancelled,5,before
22396,36393,202010,100,money_back,22396,instant_payment,accepted,5,after
22374,52810,202010,50,money_back,22374,instant_payment,accepted,5,after
22355,80239,202010,50,money_back,22355,instant_payment,accepted,5,after
22383,18810,202010,100,money_back,22383,instant_payment,accepted,5,after
22382,81199,202010,100,money_back,22382,instant_payment,accepted,5,after
22391,82317,202010,100,money_back,22391,instant_payment,accepted,5,after
22375,78175,202010,50,money_back,22375,instant_payment,accepted,5,after
22373,45041,202010,50,money_back,22373,instant_payment,accepted,5,after
22388,73834,202010,50,money_back,22388,instant_payment,accepted,5,after
6024,16642,202006,95,money_back,6024,postpone,accepted,5,before
6024,16642,202006,95,money_back,6024,postpone,cancelled,5,after
21068,71999,202010,100,money_back,21068,instant_payment,accepted,5,after
22430,43408,202010,50,money_back,22430,instant_payment,accepted,5,after
22406,14980,202010,90,money_back,22406,instant_payment,accepted,5,after
22404,80960,202010,100,money_back,22404,instant_payment,accepted,5,after
22405,78353,202010,50,money_back,22405,instant_payment,accepted,5,after
23904,89093,202010,50,money_back,23904,instant_payment,accepted,5,after
24310,1817,202010,50,money_back,24310,instant_payment,accepted,5,after
22422,15785,202010,100,money_back,22422,instant_payment,accepted,5,after
18236,54449,202009,100,money_back,18236,instant_payment,accepted,5,after
22409,46506,202010,100,money_back,22409,instant_payment,accepted,5,after
22398,12171,202010,100,money_back,22398,instant_payment,accepted,5,after
22414,75763,202010,100,money_back,22414,instant_payment,accepted,5,after
22414,75763,202010,100,money_back,22414,postpone,accepted,5,before
22410,79942,202010,100,money_back,22410,instant_payment,accepted,5,after
24689,94151,202010,50,money_back,24689,instant_payment,accepted,5,after
22407,75717,202010,100,money_back,22407,postpone,accepted,5,before
22407,75717,202010,100,money_back,22407,instant_payment,accepted,5,after
22429,80391,202010,50,money_back,22429,instant_payment,accepted,5,after
23594,49746,202010,25,money_back,23594,instant_payment,accepted,5,after
22416,82430,202010,50,money_back,22416,instant_payment,accepted,5,after
22300,3419,202010,100,money_back,22300,instant_payment,accepted,5,after
22385,78152,202010,50,money_back,22385,postpone,cancelled,5,before
22385,78152,202010,50,money_back,22385,instant_payment,accepted,5,after
22428,73993,202010,100,money_back,22428,instant_payment,accepted,5,after
22412,74805,202010,100,money_back,22412,instant_payment,accepted,5,after
22085,25686,202010,50,money_back,22085,instant_payment,accepted,5,after
22085,25686,202010,50,money_back,22085,postpone,cancelled,5,before
22425,79528,202010,100,money_back,22425,instant_payment,accepted,5,after
22399,82336,202010,100,money_back,22399,postpone,cancelled,5,before
22399,82336,202010,100,money_back,22399,instant_payment,accepted,5,after
22426,80587,202010,50,money_back,22426,postpone,accepted,5,before
22417,82507,202010,100,money_back,22417,instant_payment,accepted,5,after
24576,93565,202010,25,money_back,24576,instant_payment,accepted,5,after
22474,82921,202010,50,money_back,22474,instant_payment,accepted,5,after
22436,51206,202010,50,money_back,22436,instant_payment,accepted,5,after
22454,82681,202010,100,money_back,22454,postpone,cancelled,5,before
22454,82681,202010,100,money_back,22454,instant_payment,accepted,5,after
22468,82368,202010,100,money_back,22468,instant_payment,accepted,5,after
22450,82771,202010,100,money_back,22450,instant_payment,accepted,5,after
22472,71167,202010,100,money_back,22472,instant_payment,accepted,5,after
22448,9864,202010,100,money_back,22448,instant_payment,accepted,5,after
22476,82431,202010,100,money_back,22476,instant_payment,accepted,5,after
22476,82431,202010,100,money_back,22476,postpone,accepted,5,before
22456,82822,202010,50,money_back,22456,instant_payment,accepted,5,after
22465,82815,202010,100,money_back,22465,instant_payment,accepted,5,after
22461,77035,202010,100,money_back,22461,instant_payment,accepted,5,after
23692,89003,202010,100,money_back,23692,postpone,accepted,5,before
23692,89003,202010,100,money_back,23692,instant_payment,accepted,5,after
22453,69652,202010,100,money_back,22453,instant_payment,accepted,5,after
22453,69652,202010,100,money_back,22453,postpone,accepted,5,before
22467,70448,202010,100,money_back,22467,instant_payment,accepted,5,after
22469,51876,202010,100,money_back,22469,instant_payment,accepted,5,after
22464,82703,202010,100,money_back,22464,postpone,cancelled,5,before
22464,82703,202010,100,money_back,22464,instant_payment,accepted,5,after
22460,82700,202010,50,money_back,22460,instant_payment,accepted,5,after
22459,44708,202010,50,money_back,22459,instant_payment,accepted,5,after
22442,47601,202010,70,money_back,22442,instant_payment,accepted,5,after
22458,29459,202010,100,money_back,22458,instant_payment,accepted,5,after
22440,78011,202010,100,money_back,22440,instant_payment,accepted,5,after
22446,82408,202010,100,money_back,22446,instant_payment,accepted,5,after
22434,82526,202010,50,money_back,22434,instant_payment,accepted,5,after
22463,42188,202010,50,money_back,22463,instant_payment,accepted,5,after
22451,78982,202010,100,money_back,22451,instant_payment,accepted,5,after
22452,82198,202010,100,money_back,22452,instant_payment,accepted,5,after
22449,31535,202010,100,money_back,22449,instant_payment,accepted,5,after
22445,68904,202010,100,money_back,22445,instant_payment,accepted,5,after
22479,70145,202010,100,money_back,22479,instant_payment,accepted,5,after
22503,72621,202010,100,money_back,22503,instant_payment,accepted,5,after
18313,36925,202009,50,money_back,18313,instant_payment,accepted,5,after
22483,34457,202010,100,money_back,0,0,,,
24577,92415,202010,100,money_back,24577,instant_payment,accepted,5,after
22484,82932,202010,100,money_back,22484,instant_payment,accepted,5,after
22482,82991,202010,100,money_back,22482,postpone,cancelled,5,before
22482,82991,202010,100,money_back,22482,instant_payment,accepted,5,after
22496,11166,202010,50,money_back,22496,instant_payment,accepted,5,after
22486,76449,202010,50,money_back,22486,postpone,cancelled,5,before
22486,76449,202010,50,money_back,22486,instant_payment,accepted,5,after
22506,74774,202010,100,money_back,22506,instant_payment,accepted,5,after
22494,82982,202010,100,money_back,22494,instant_payment,accepted,5,after
22513,83143,202010,50,money_back,22513,instant_payment,accepted,5,after
22495,82592,202010,100,money_back,22495,instant_payment,accepted,5,after
22485,82994,202010,50,money_back,22485,instant_payment,accepted,5,after
22498,39668,202010,100,money_back,22498,instant_payment,accepted,5,after
22508,13269,202010,50,money_back,22508,instant_payment,accepted,5,after
22487,78767,202010,100,money_back,22487,instant_payment,accepted,5,after
22507,74858,202010,50,money_back,22507,instant_payment,accepted,5,after
22516,81054,202010,50,money_back,22516,instant_payment,accepted,5,after
23314,25787,202010,100,money_back,23314,postpone,cancelled,5,before
23314,25787,202010,100,money_back,23314,instant_payment,accepted,5,after
24742,25169,202010,25,money_back,24742,instant_payment,accepted,5,after
22543,83329,202010,50,money_back,22543,instant_payment,accepted,5,after
22545,83258,202010,100,money_back,22545,postpone,accepted,5,before
22545,83258,202010,100,money_back,22545,postpone,cancelled,5,before
22545,83258,202010,100,money_back,22545,instant_payment,accepted,5,after
22535,83234,202010,100,money_back,0,0,,,
22537,83227,202010,100,money_back,22537,instant_payment,accepted,5,after
22551,83089,202010,100,money_back,22551,instant_payment,accepted,5,after
22524,82735,202010,100,money_back,22524,postpone,cancelled,5,before
22524,82735,202010,100,money_back,22524,instant_payment,accepted,5,after
22520,56059,202010,50,money_back,22520,instant_payment,accepted,5,after
24312,19115,202010,25,money_back,24312,instant_payment,accepted,5,after
22064,53978,202010,50,money_back,22064,instant_payment,accepted,5,after
24528,90384,202010,100,money_back,24528,instant_payment,accepted,5,after
22531,74752,202010,100,money_back,22531,instant_payment,accepted,5,after
22530,12934,202010,10,money_back,22530,instant_payment,accepted,5,after
22521,80694,202010,100,money_back,22521,instant_payment,accepted,5,after
22541,43099,202010,100,money_back,22541,instant_payment,accepted,5,after
22223,77313,202010,50,money_back,22223,instant_payment,accepted,5,after
24435,89734,202010,50,money_back,24435,instant_payment,accepted,5,after
22527,83232,202010,100,money_back,22527,instant_payment,accepted,5,after
22556,80019,202010,100,money_back,0,0,,,
22554,9751,202010,100,money_back,22554,instant_payment,accepted,5,after
22528,61640,202010,40,money_back,22528,postpone,accepted,5,before
22528,61640,202010,40,money_back,22528,instant_payment,accepted,5,after
24166,64837,202010,50,money_back,24166,instant_payment,accepted,5,after
22529,49016,202010,50,money_back,22529,instant_payment,accepted,5,after
22529,49016,202010,50,money_back,22529,postpone,accepted,5,before
22544,80804,202010,100,money_back,22544,instant_payment,accepted,5,after
18261,49834,202009,100,money_back,18261,postpone,cancelled,5,after
18261,49834,202009,100,money_back,18261,postpone,accepted,5,before
18261,49834,202009,100,money_back,18261,instant_payment,accepted,5,after
22569,17195,202010,25,money_back,22569,instant_payment,accepted,5,after
22567,83376,202010,100,money_back,22567,postpone,cancelled,5,before
22567,83376,202010,100,money_back,22567,instant_payment,accepted,5,after
22567,83376,202010,100,money_back,22567,postpone,accepted,5,before
22575,78743,202010,100,money_back,22575,postpone,cancelled,5,before
22575,78743,202010,100,money_back,22575,postpone,accepted,5,before
22575,78743,202010,100,money_back,22575,instant_payment,accepted,5,after
22571,76981,202010,50,money_back,22571,instant_payment,accepted,5,after
22592,79298,202010,50,money_back,22592,instant_payment,accepted,5,after
22583,81381,202010,50,money_back,22583,instant_payment,accepted,5,after
24868,94904,202010,100,money_back,24868,postpone,cancelled,5,before
24868,94904,202010,100,money_back,24868,instant_payment,accepted,5,after
22573,77943,202010,50,money_back,22573,instant_payment,accepted,5,after
22590,74582,202010,50,money_back,22590,instant_payment,accepted,5,after
22581,44514,202010,100,money_back,22581,instant_payment,accepted,5,after
22578,83483,202010,100,money_back,22578,instant_payment,accepted,5,after
22587,19620,202010,100,money_back,22587,instant_payment,accepted,5,after
22582,43135,202010,50,money_back,22582,postpone,cancelled,5,before
22582,43135,202010,50,money_back,22582,instant_payment,accepted,5,after
22595,76534,202010,100,money_back,22595,instant_payment,accepted,5,after
22595,76534,202010,100,money_back,22595,postpone,accepted,5,before
22574,82092,202010,100,money_back,22574,instant_payment,accepted,5,after
22584,76463,202010,100,money_back,22584,instant_payment,accepted,5,after
24646,93768,202010,100,money_back,24646,instant_payment,accepted,5,after
22596,57339,202010,100,money_back,22596,instant_payment,accepted,5,after
22585,83632,202010,50,money_back,22585,instant_payment,accepted,5,after
24578,93601,202010,25,money_back,24578,instant_payment,accepted,5,after
22586,76653,202010,50,money_back,22586,instant_payment,accepted,5,after
22591,78461,202010,100,money_back,22591,instant_payment,accepted,5,after
22568,76902,202010,100,money_back,22568,instant_payment,accepted,5,after
19907,64972,202010,50,money_back,19907,instant_payment,accepted,5,after
23822,87374,202010,50,money_back,23822,instant_payment,accepted,5,after
22638,27511,202010,100,money_back,22638,instant_payment,accepted,5,after
17057,13045,202009,50,money_back,17057,instant_payment,accepted,5,after
17057,13045,202009,50,money_back,17057,postpone,accepted,5,before
22619,82639,202010,50,money_back,22619,instant_payment,accepted,5,after
22605,83800,202010,100,money_back,22605,instant_payment,accepted,5,after
22633,46588,202010,100,money_back,22633,instant_payment,accepted,5,after
22618,55829,202010,100,money_back,22618,instant_payment,accepted,5,after
22637,52283,202010,50,money_back,22637,instant_payment,accepted,5,after
22635,3197,202010,100,money_back,0,0,,,
22626,83694,202010,100,money_back,22626,instant_payment,accepted,5,after
22636,56061,202010,50,money_back,22636,postpone,cancelled,5,before
22636,56061,202010,50,money_back,22636,instant_payment,accepted,5,after
22597,83744,202010,100,money_back,22597,instant_payment,accepted,5,after
26687,101320,202010,25,money_back,26687,instant_payment,accepted,5,after
22622,82650,202010,100,money_back,22622,instant_payment,accepted,5,after
24747,34568,202010,25,money_back,24747,instant_payment,accepted,5,after
22639,30742,202010,100,money_back,22639,instant_payment,accepted,5,after
22632,84058,202010,50,money_back,0,0,,,
22628,274,202010,100,money_back,0,0,,,
24691,22658,202010,25,money_back,24691,instant_payment,accepted,5,after
22611,83042,202010,50,money_back,22611,instant_payment,accepted,5,after
24529,87698,202010,10,money_back,24529,instant_payment,accepted,5,after
22621,16571,202010,50,money_back,22621,instant_payment,accepted,5,after
22616,83415,202010,50,money_back,22616,instant_payment,accepted,5,after
22624,77354,202010,100,money_back,22624,instant_payment,accepted,5,after
22629,5324,202010,50,money_back,22629,instant_payment,accepted,5,after
18785,37862,202010,50,money_back,18785,instant_payment,rejected,5,after
18785,37862,202010,50,money_back,18785,postpone,cancelled,5,after
18785,37862,202010,50,money_back,18785,incident,accepted,5,after
26826,99198,202010,100,money_back,26826,instant_payment,accepted,5,after
22665,52230,202010,100,money_back,22665,instant_payment,accepted,5,after
22655,81125,202010,50,money_back,22655,postpone,accepted,5,before
22655,81125,202010,50,money_back,22655,instant_payment,accepted,5,after
22646,70917,202010,100,money_back,22646,instant_payment,accepted,5,after
23600,27677,202010,25,money_back,23600,postpone,accepted,5,before
23600,27677,202010,25,money_back,23600,instant_payment,accepted,5,after
22660,81500,202010,100,money_back,22660,postpone,cancelled,5,before
22660,81500,202010,100,money_back,22660,instant_payment,accepted,5,after
22658,83514,202010,100,money_back,22658,postpone,accepted,5,before
22658,83514,202010,100,money_back,22658,instant_payment,accepted,5,after
19888,50096,202010,100,money_back,19888,postpone,accepted,5,before
19888,50096,202010,100,money_back,19888,instant_payment,accepted,5,after
22668,18636,202010,100,money_back,22668,instant_payment,accepted,5,after
22666,83339,202010,100,money_back,22666,instant_payment,accepted,5,after
17093,45629,202009,100,money_back,17093,postpone,accepted,5,before
17093,45629,202009,100,money_back,17093,instant_payment,accepted,5,after
22648,81336,202010,100,money_back,22648,instant_payment,accepted,5,after
22671,25836,202010,100,money_back,22671,instant_payment,accepted,5,after
22649,39670,202010,50,money_back,22649,instant_payment,accepted,5,after
22678,81257,202010,100,money_back,22678,postpone,cancelled,5,before
22678,81257,202010,100,money_back,22678,instant_payment,accepted,5,after
24298,91839,202010,60,money_back,24298,instant_payment,accepted,5,after
22674,81669,202010,100,money_back,22674,instant_payment,accepted,5,after
22679,19069,202010,50,money_back,22679,instant_payment,accepted,5,after
22679,19069,202010,50,money_back,22679,postpone,cancelled,5,before
22654,47796,202010,20,money_back,0,0,,,
22675,45043,202010,100,money_back,22675,instant_payment,accepted,5,after
22669,84031,202010,100,money_back,22669,instant_payment,accepted,5,after
23908,87693,202010,25,money_back,23908,instant_payment,accepted,5,after
22682,84425,202010,100,money_back,22682,instant_payment,accepted,5,after
22653,84286,202010,100,money_back,0,0,,,
22642,84212,202010,50,money_back,22642,instant_payment,accepted,5,after
22642,84212,202010,50,money_back,22642,postpone,cancelled,5,before
22680,72769,202010,50,money_back,22680,instant_payment,accepted,5,after
22670,76838,202010,100,money_back,22670,instant_payment,accepted,5,after
22677,83690,202010,100,money_back,22677,instant_payment,accepted,5,after
22662,18763,202010,100,money_back,0,0,,,
22673,3358,202010,100,money_back,22673,instant_payment,accepted,5,after
22643,83773,202010,100,money_back,22643,instant_payment,accepted,5,after
16543,6374,202009,100,money_back,16543,postpone,cancelled,5,after
16543,6374,202009,100,money_back,16543,instant_payment,accepted,5,after
16543,6374,202009,100,money_back,16543,incident,accepted,5,after
22695,80399,202010,100,money_back,22695,postpone,cancelled,5,before
22695,80399,202010,100,money_back,22695,instant_payment,accepted,5,after
22711,81265,202010,50,money_back,22711,instant_payment,accepted,5,after
22711,81265,202010,50,money_back,22711,postpone,accepted,5,before
22722,84419,202010,50,money_back,22722,instant_payment,accepted,5,after
22709,13419,202010,50,money_back,22709,instant_payment,accepted,5,after
22725,82262,202010,50,money_back,22725,instant_payment,accepted,5,after
22725,82262,202010,50,money_back,22725,postpone,cancelled,5,before
22719,84601,202010,50,money_back,22719,instant_payment,accepted,5,after
22684,42593,202010,50,money_back,22684,instant_payment,accepted,5,after
26688,101344,202010,100,money_back,26688,instant_payment,accepted,5,after
22685,66502,202010,100,money_back,22685,instant_payment,accepted,5,after
22703,2829,202010,100,money_back,22703,instant_payment,accepted,5,after
26825,102053,202010,100,money_back,26825,instant_payment,accepted,5,after
22689,81620,202010,50,money_back,0,0,,,
22693,46468,202010,50,money_back,22693,instant_payment,accepted,5,after
22718,83670,202010,100,money_back,22718,instant_payment,accepted,5,after
22687,43488,202010,100,money_back,22687,instant_payment,accepted,5,after
22715,83827,202010,80,money_back,22715,instant_payment,accepted,5,after
22694,81264,202010,50,money_back,22694,instant_payment,accepted,5,after
22694,81264,202010,50,money_back,22694,postpone,accepted,5,before
22723,76141,202010,100,money_back,22723,instant_payment,accepted,5,after
22720,83749,202010,100,money_back,22720,instant_payment,accepted,5,after
22720,83749,202010,100,money_back,22720,postpone,accepted,5,before
22720,83749,202010,100,money_back,22720,postpone,cancelled,5,before
22702,69824,202010,100,money_back,22702,instant_payment,accepted,5,after
22707,78226,202010,50,money_back,0,0,,,
22727,84543,202010,100,money_back,22727,instant_payment,accepted,5,after
22698,34599,202010,100,money_back,22698,postpone,cancelled,5,before
22698,34599,202010,100,money_back,22698,instant_payment,accepted,5,after
22726,78502,202010,50,money_back,22726,instant_payment,accepted,5,after
23909,89924,202010,100,money_back,23909,instant_payment,accepted,5,after
22690,82093,202010,100,money_back,22690,instant_payment,accepted,5,after
22716,9258,202010,50,money_back,22716,instant_payment,accepted,5,after
22713,82388,202010,50,money_back,22713,instant_payment,accepted,5,after
23601,41329,202010,25,money_back,0,0,,,
26501,100746,202010,50,money_back,26501,instant_payment,accepted,5,after
22724,84620,202010,100,money_back,22724,instant_payment,accepted,5,after
22735,84640,202010,100,money_back,22735,instant_payment,accepted,5,after
22738,80453,202010,100,money_back,22738,instant_payment,accepted,5,after
21010,14938,202010,100,money_back,21010,instant_payment,accepted,5,after
22729,84636,202010,50,money_back,22729,instant_payment,accepted,5,after
18474,52270,202009,60,money_back,18474,postpone,accepted,5,before
18474,52270,202009,60,money_back,18474,instant_payment,accepted,5,after
20999,17929,202010,100,money_back,20999,instant_payment,accepted,5,after
20126,11261,202010,100,money_back,20126,instant_payment,accepted,5,after
21444,74308,202010,80,money_back,21444,instant_payment,accepted,5,after
24530,10338,202010,100,money_back,24530,instant_payment,accepted,5,after
20988,7731,202010,100,money_back,20988,instant_payment,accepted,5,after
22102,79767,202010,100,money_back,22102,instant_payment,accepted,5,after
22118,68335,202010,50,money_back,22118,postpone,cancelled,5,before
22118,68335,202010,50,money_back,22118,instant_payment,accepted,5,after
20063,43411,202010,50,money_back,20063,instant_payment,accepted,5,after
22746,11783,202010,100,money_back,22746,instant_payment,accepted,5,after
21514,50121,202010,100,money_back,21514,instant_payment,accepted,5,after
23853,89806,202010,100,money_back,23853,instant_payment,accepted,5,after
21099,8104,202010,100,money_back,21099,instant_payment,accepted,5,after
22747,84512,202010,60,money_back,22747,instant_payment,accepted,5,after
22744,25191,202010,50,money_back,22744,instant_payment,accepted,5,after
22733,80283,202010,50,money_back,22733,instant_payment,accepted,5,after
20987,2877,202010,100,money_back,20987,instant_payment,accepted,5,after
20939,66599,202010,100,money_back,20939,instant_payment,accepted,5,after
22739,1574,202010,60,money_back,22739,instant_payment,accepted,5,after
22119,79900,202010,100,money_back,22119,postpone,cancelled,5,before
22119,79900,202010,100,money_back,22119,instant_payment,accepted,5,after
23602,74267,202010,80,money_back,23602,instant_payment,accepted,5,after
22734,83965,202010,100,money_back,22734,instant_payment,accepted,5,after
22117,47297,202010,50,money_back,22117,instant_payment,accepted,5,after
20672,6333,202010,45,money_back,20672,instant_payment,accepted,5,after
20676,69390,202010,100,money_back,20676,postpone,cancelled,5,before
20676,69390,202010,100,money_back,20676,instant_payment,accepted,5,after
22742,47819,202010,100,money_back,0,0,,,
22030,79626,202010,100,money_back,22030,instant_payment,accepted,5,after
20115,64902,202010,50,money_back,20115,postpone,cancelled,5,before
20115,64902,202010,50,money_back,20115,instant_payment,accepted,5,after
23910,57129,202010,25,money_back,23910,instant_payment,accepted,5,after
22040,51065,202010,100,money_back,22040,instant_payment,accepted,5,after
20122,65400,202010,50,money_back,20122,instant_payment,accepted,5,after
21227,72986,202010,100,money_back,21227,instant_payment,accepted,5,after
21227,72986,202010,100,money_back,21227,postpone,cancelled,5,before
20697,7993,202010,100,money_back,20697,instant_payment,accepted,5,after
22250,81278,202010,100,money_back,22250,instant_payment,accepted,5,after
22589,81461,202010,50,money_back,22589,postpone,cancelled,5,before
22589,81461,202010,50,money_back,22589,instant_payment,accepted,5,after
22249,22458,202010,100,money_back,22249,instant_payment,accepted,5,after
21833,77111,202010,50,money_back,21833,instant_payment,accepted,5,after
21833,77111,202010,50,money_back,21833,postpone,cancelled,5,before
